,DayAheadForecast,LoadFactor,MonitoredCapacity,MostRecentForecast,WeekAheadForecast
2016-12-26 23:30:00,0.0,0.0,2952.78,0.0,
2016-12-26 23:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 00:00:00,0.0,0.0,2952.78,0.0,
2016-12-27 00:15:00,0.0,0.0,2952.78,0.0,
2016-12-27 00:30:00,0.0,0.0,2952.78,0.0,
2016-12-27 00:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 01:00:00,0.0,0.0,2952.78,0.0,
2016-12-27 01:15:00,0.0,0.0,2952.78,0.0,
2016-12-27 01:30:00,0.0,0.0,2952.78,0.0,
2016-12-27 01:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 02:00:00,0.0,0.0,2952.78,0.0,
2016-12-27 02:15:00,0.0,0.0,2952.78,0.0,
2016-12-27 02:30:00,0.0,0.0,2952.78,0.0,
2016-12-27 02:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 03:00:00,0.0,0.0,2952.78,0.0,
2016-12-27 03:15:00,0.0,0.0,2952.78,0.0,
2016-12-27 03:30:00,0.0,0.0,2952.78,0.0,
2016-12-27 03:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 04:00:00,0.0,0.0,2952.78,0.0,
2016-12-27 04:15:00,0.0,0.0,2952.78,0.0,
2016-12-27 04:30:00,0.0,0.0,2952.78,0.0,
2016-12-27 04:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 05:00:00,0.0,0.0,2952.78,0.0,
2016-12-27 05:15:00,0.0,0.0,2952.78,0.0,
2016-12-27 05:30:00,0.0,0.0,2952.78,0.0,
2016-12-27 05:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 06:00:00,0.0,0.0,2952.78,0.0,
2016-12-27 06:15:00,0.0,0.0,2952.78,0.0,
2016-12-27 06:30:00,0.0,0.0,2952.78,0.0,
2016-12-27 06:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 07:00:00,0.0,0.0,2952.78,0.0,
2016-12-27 07:15:00,0.0,0.0,2952.78,0.0,
2016-12-27 07:30:00,0.09,0.0,2952.78,0.0,
2016-12-27 07:45:00,7.44,0.02,2952.78,0.65,
2016-12-27 08:00:00,50.52,0.66,2952.78,19.14,
2016-12-27 08:15:00,141.2,1.7,2952.78,50.35,
2016-12-27 08:30:00,246.64,3.36,2952.78,170.28,
2016-12-27 08:45:00,342.26,5.54,2952.78,279.93,
2016-12-27 09:00:00,432.44,7.82,2952.78,382.38,
2016-12-27 09:15:00,516.9,10.34,2952.78,478.44,
2016-12-27 09:30:00,592.1,12.89,2952.78,565.6,
2016-12-27 09:45:00,658.23,15.31,2952.78,641.99,
2016-12-27 10:00:00,716.75,17.66,2952.78,709.85,
2016-12-27 10:15:00,767.98,20.16,2952.78,769.55,
2016-12-27 10:30:00,810.33,22.19,2952.78,822.72,
2016-12-27 10:45:00,843.6,24.03,2952.78,868.8,
2016-12-27 11:00:00,867.86,25.38,2952.78,905.31,
2016-12-27 11:15:00,883.39,26.25,2952.78,930.24,
2016-12-27 11:30:00,889.84,26.6,2952.78,945.5,
2016-12-27 11:45:00,886.09,26.44,2952.78,949.67,
2016-12-27 12:00:00,872.6,25.75,2952.78,942.09,
2016-12-27 12:15:00,851.13,24.58,2952.78,922.83,
2016-12-27 12:30:00,821.57,23.11,2952.78,892.88,
2016-12-27 12:45:00,782.34,21.3,2952.78,852.47,
2016-12-27 13:00:00,733.37,19.15,2952.78,801.58,
2016-12-27 13:15:00,675.87,16.9,2952.78,742.11,
2016-12-27 13:30:00,611.87,14.39,2952.78,675.01,
2016-12-27 13:45:00,541.64,12.08,2952.78,599.75,
2016-12-27 14:00:00,465.07,10.08,2952.78,516.15,
2016-12-27 14:15:00,382.28,7.94,2952.78,424.57,
2016-12-27 14:30:00,296.43,5.94,2952.78,328.61,
2016-12-27 14:45:00,208.3,3.95,2952.78,228.86,
2016-12-27 15:00:00,114.95,2.25,2952.78,122.0,
2016-12-27 15:15:00,38.66,0.8,2952.78,38.29,
2016-12-27 15:30:00,4.63,0.12,2952.78,4.23,
2016-12-27 15:45:00,0.0,0.0,2952.78,0.0,
2016-12-27 16:00:00,0.0,0.0,2952.78,0.0,
